hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
560,118253.18799999975,7362.0349999999999,7033.2039999999997,11060.089,17971.078000000001,3126.143,1334.1479999999999,35956.796999999999,1170.7449999999999,8179.991,17892.661,7166.2960000000003
561,295735.7330000001,61002.587,32738.478999999999,4204.8609999999999,53883.997000000003,10721.607,14407.739,13231.128000000001,11969.809999999999,31506.135999999999,30403.366999999998,31666.022000000001
562,621970.7999999993,14582.923000000001,37706.139999999999,13427.9,9810.0759999999991,3703.8040000000001,213793.11799999999,165914.527,28223.713,57952.269999999997,40386.724999999999,36469.603000000003
563,622494.3729999997,16844.843000000001,18099.605,15885.584999999999,6451.1350000000002,15422.334000000001,224791.106,174608.245,10780.789000000001,9789.5349999999999,7224.3999999999996,122596.795
564,565218.1450000001,71394.866999999998,5864.5619999999999,14708.364,34496.351000000002,18287.491000000002,171449.198,133630.10000000001,8939.25,11492.578,61088.982000000004,33866.400999999998
565,132867.2320000002,29095.686000000002,11244.653,13867.959000000001,20719.723999999998,666.11900000000003,972.41800000000001,19651.353999999999,14839.703,2455.3879999999999,2026.653,17327.575000000001
566,187134.5180000001,35206.144,2735.4229999999998,18790.671999999999,18629.161,4311.5820000000003,1644.0809999999999,24535.657999999999,2020.3230000000001,11995.996999999999,51410.938999999998,15854.538
567,190414.59600000002,19153.543000000001,3672.6590000000001,12680.432000000001,25441.888999999999,3075.0990000000002,25171.082999999999,31052.566999999999,4813.0630000000001,333.27999999999997,40855.601000000002,24165.380000000001
568,97179.10799999969,4013.7939999999999,9878.0,490.61700000000002,34090.959000000003,13409.754000000001,8564.7350000000006,6425.0320000000002,6917.5349999999999,2144.4699999999998,9920.2279999999992,1323.9839999999999
569,37594.731999999814,2289.7959999999998,5619.1769999999997,1941.9960000000001,5614.6589999999997,8820.7119999999995,2670.5610000000001,4224.8919999999998,1376.271,1773.7539999999999,1093.8869999999999,2169.0279999999998
570,29567.418999999794,470.94600000000003,3859.3890000000001,1953.864,4082.1849999999999,1123.1410000000001,632.197,2663.6489999999999,640.14200000000005,1173.357,4709.5190000000002,8259.0300000000007
571,128902.64599999976,7149.9440000000004,2381.2759999999998,10148.450999999999,8016.8540000000003,1871.299,5400.924,32492.445,6998.9849999999997,3061.4140000000002,44324.57,7056.4830000000002
572,392549.4769999997,14445.299000000001,17734.901999999998,51452.474999999999,1207.8299999999999,81594.085000000006,75954.103000000003,47204.135000000002,12243.710999999999,25080.036,28757.126,36875.775000000001
573,237269.95499999984,13551.513999999999,9419.6180000000004,4296.8180000000002,29441.577000000001,51690.415999999997,37143.453000000001,37331.358,730.14499999999998,18856.139999999999,14301.522999999999,20507.393
574,394915.9369999999,44220.798000000003,38804.286,3692.9679999999998,4248.4089999999997,23439.918000000001,36777.260000000002,53495.036,58469.830999999998,127579.07000000001,3309.4340000000002,878.92600000000004
575,157126.22699999966,11195.998,18994.530999999999,8270.3310000000001,26476.794999999998,9102.1769999999997,7918.107,1021.421,22434.288,8142.8720000000003,40980.514999999999,2589.192
576,213958.7989999995,1014.321,8049.0110000000004,16199.284,58818.502,32957.067000000003,5859.0940000000001,35459.712,36503.964,11719.142,6001.442,1377.259
577,193859.55499999906,3072.4479999999999,1548.0519999999999,3480.0439999999999,23191.431,17096.974999999999,4883.3890000000001,100573.52099999999,6264.3500000000004,5737.5219999999999,25349.761999999999,2662.0599999999999
578,127206.27699999991,12765.475,40244.023999999998,22578.100999999999,1160.2919999999999,15821.309999999999,1092.9929999999999,11003.548000000001,1754.9179999999999,8372.3040000000001,4688.6729999999998,7724.6390000000001
579,159459.32199999958,1117.5930000000001,2651.837,22296.865000000002,6107.9870000000001,45238.377999999997,38168.542000000001,596.93899999999996,11788.218000000001,6489.5540000000001,366.96499999999997,24636.444
580,172477.3799999997,13271.047,1607.8050000000001,1845.9179999999999,43711.131999999998,6378.4219999999996,41164.771999999997,9437.6450000000004,10941.037,23377.23,2306.9079999999999,18435.465
581,106751.31899999978,3955.866,12667.281000000001,2100.4070000000002,10457.164000000001,7046.8649999999998,11293.406000000001,24927.205999999998,2695.4050000000002,20956.111000000001,9386.75,1264.8579999999999
582,199186.06800000014,37238.091,2630.4369999999999,13881.594999999999,36475.069000000003,27583.042000000001,7229.0379999999996,8929.0830000000005,15161.037,36981.476000000002,4399.2169999999996,8677.9840000000004
583,120464.65599999996,21688.226999999999,18308.741999999998,8823.116,5948.576,3289.625,5283.8689999999997,26435.419000000002,6787.2839999999997,4163.848,2728.703,17007.245999999999
584,167978.78799999965,2266.9400000000001,33985.095000000001,316.39299999999997,15868.621999999999,1402.604,24942.521000000001,5212.2839999999997,53470.353000000003,14613.782999999999,2899.5120000000002,13000.679
585,555407.6870000006,12940.477000000001,25615.794000000002,15571.039000000001,12103.053,3622.9189999999999,186244.685,144915.26500000001,15649.616,42064.749000000003,24684.937000000002,71995.152000000002
586,200084.40399999986,23049.779999999999,10737.780000000001,5513.9200000000001,17908.057000000001,18645.669000000002,58258.377,42998.186999999998,10569.300999999999,1411.827,4065.9059999999999,6925.6009999999997
587,198092.86399999948,17320.425999999999,31979.061000000002,2686.116,12693.530000000001,5072.7120000000004,13919.957,8980.0540000000001,16041.779,51642.703000000001,5632.7560000000003,32123.771000000001
588,102684.38199999984,3361.0100000000002,3631.8989999999999,4779.1620000000003,4017.2930000000001,1462.6010000000001,46708.612000000001,6954.5799999999999,1678.1320000000001,8016.3119999999999,19623.003000000001,2451.779
589,186880.82599999974,12148.852000000001,10609.811,8872.152,5835.1019999999999,5429.6949999999997,7534.0609999999997,1983.278,610.37199999999996,89918.442999999999,12585.105,31353.954000000002
590,149659.70099999977,12969.559999999999,8798.8150000000005,691.70000000000005,6746.0469999999996,720.78800000000001,18516.473999999998,486.77100000000002,915.24400000000003,2476.0819999999999,77088.327000000005,20249.893
591,137637.5579999996,9698.6790000000001,13824.620000000001,58790.029999999999,5107.0590000000002,15961.065000000001,5150.9629999999997,3931.3229999999999,811.005,19882.978999999999,1461.2850000000001,3018.5500000000002
592,196764.07999999946,10976.463,3612.114,5907.8360000000002,31758.342000000001,52701.252999999997,33071.017,25063.058000000001,14394.824000000001,10502.584000000001,6543.3329999999996,2233.2550000000001
593,101204.72499999989,15102.394,11373.368,11974.654,2980.4459999999999,2193.6509999999998,981.39200000000005,537.07600000000002,18565.553,19308.316999999999,11177.58,7010.2939999999999
