min,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
25142,15728.592,1,1,1,1,1,1,1,1,1,1,1
25143,16338.305,1,1,1,1,1,1,1,1,1,1,1
25144,15685.417,1,1,1,1,1,1,1,1,1,1,1
25145,16677.131,1,1,1,1,1,1,1,1,1,1,1
25146,16255.564,1,1,1,1,1,1,1,1,1,1,1
25147,15637.453999999998,1,1,1,1,1,1,1,1,1,1,1
25148,15406.762999999999,1,1,1,1,1,1,1,1,1,1,1
25149,16733.149,1,1,1,1,1,1,1,1,1,1,1
25150,14862.009000000004,1,1,1,1,1,1,1,1,1,1,1
25151,15217.007999999994,1,1,1,1,1,1,1,1,1,1,1
25152,16412.287999999997,1,1,1,1,1,1,1,1,1,1,1
25153,15300.221999999992,1,1,1,1,1,1,1,1,1,1,1
25154,15502.681999999997,1,1,1,1,1,1,1,1,1,1,1
25155,14973.631,1,1,1,1,1,1,1,1,1,1,1
25156,15264.715999999997,1,1,1,1,1,1,1,1,1,1,1
25157,16270.499000000002,1,1,1,1,1,1,1,1,1,1,1
25158,15490.045999999995,1,1,1,1,1,1,1,1,1,1,1
25159,14779.187000000002,1,1,1,1,1,1,1,1,1,1,1
25160,16459.552,1,1,1,1,1,1,1,1,1,1,1
25161,15517.374999999998,1,1,1,1,1,1,1,1,1,1,1
25162,15153.079000000002,1,1,1,1,1,1,1,1,1,1,1
25163,16358.751999999993,1,1,1,1,1,1,1,1,1,1,1
25164,15818.402999999997,1,1,1,1,1,1,1,1,1,1,1
25165,15824.560999999998,1,1,1,1,1,1,1,1,1,1,1
25166,15112.460000000001,1,1,1,1,1,1,1,1,1,1,1
25167,14660.069999999998,1,1,1,1,1,1,1,1,1,1,1
25168,16243.258999999998,1,1,1,1,1,1,1,1,1,1,1
25169,15986.504999999997,1,1,1,1,1,1,1,1,1,1,1
25170,15974.758999999995,1,1,1,1,1,1,1,1,1,1,1
25171,16053.810999999998,1,1,1,1,1,1,1,1,1,1,1
25172,15957.247999999994,1,1,1,1,1,1,1,1,1,1,1
25173,16318.174000000003,1,1,1,1,1,1,1,1,1,1,1
25174,16414.381000000005,1,1,1,1,1,1,1,1,1,1,1
25175,15882.451999999997,1,1,1,1,1,1,1,1,1,1,1
25176,15081.563000000002,1,1,1,1,1,1,1,1,1,1,1
25177,15332.060000000001,1,1,1,1,1,1,1,1,1,1,1
25178,16398.472999999998,1,1,1,1,1,1,1,1,1,1,1
25179,16972.002,1,1,1,1,1,1,1,1,1,1,1
25180,15268.160000000003,1,1,1,1,1,1,1,1,1,1,1
25181,15371.463999999994,1,1,1,1,1,1,1,1,1,1,1
25182,14822.503000000002,1,1,1,1,1,1,1,1,1,1,1
25183,16466.576999999997,1,1,1,1,1,1,1,1,1,1,1
25184,14857.102,1,1,1,1,1,1,1,1,1,1,1
25185,16048.124000000003,1,1,1,1,1,1,1,1,1,1,1
25186,16262.479,1,1,1,1,1,1,1,1,1,1,1
25187,16508.934000000005,1,1,1,1,1,1,1,1,1,1,1
25188,15843.754000000003,1,1,1,1,1,1,1,1,1,1,1
25189,15963.898,1,1,1,1,1,1,1,1,1,1,1
25190,16105.669999999998,1,1,1,1,1,1,1,1,1,1,1
25191,14914.750000000004,1,1,1,1,1,1,1,1,1,1,1
25192,14926.054999999998,1,1,1,1,1,1,1,1,1,1,1
25193,15761.905000000002,1,1,1,1,1,1,1,1,1,1,1
25194,15824.601000000006,1,1,1,1,1,1,1,1,1,1,1
25195,15465.99,1,1,1,1,1,1,1,1,1,1,1
25196,15723.752999999995,1,1,1,1,1,1,1,1,1,1,1
25197,16076.678999999998,1,1,1,1,1,1,1,1,1,1,1
25198,15377.074,1,1,1,1,1,1,1,1,1,1,1
25199,15191.006000000003,1,1,1,1,1,1,1,1,1,1,1
25200,16617.463999999993,1,1,1,1,1,1,1,1,1,1,1
25201,15169.082999999993,1,1,1,1,1,1,1,1,1,1,1
25202,15981.702,1,1,1,1,1,1,1,1,1,1,1
25203,14755.847999999998,1,1,1,1,1,1,1,1,1,1,1
25204,15059.897000000003,1,1,1,1,1,1,1,1,1,1,1
25205,15305.463000000007,1,1,1,1,1,1,1,1,1,1,1
25206,15511.22,1,1,1,1,1,1,1,1,1,1,1
25207,15565.305999999995,1,1,1,1,1,1,1,1,1,1,1
25208,14624.361999999997,1,1,1,1,1,1,1,1,1,1,1
25209,15967.240000000003,1,1,1,1,1,1,1,1,1,1,1
25210,16429.691,1,1,1,1,1,1,1,1,1,1,1
25211,15626.949000000002,1,1,1,1,1,1,1,1,1,1,1
25212,14816.870000000003,1,1,1,1,1,1,1,1,1,1,1
25213,14341.864999999998,1,1,1,1,1,1,1,1,1,1,1
25214,15840.387,1,1,1,1,1,1,1,1,1,1,1
25215,15183.064000000002,1,1,1,1,1,1,1,1,1,1,1
25216,15917.920000000006,1,1,1,1,1,1,1,1,1,1,1
25217,15210.235,1,1,1,1,1,1,1,1,1,1,1
25218,16215.599000000004,1,1,1,1,1,1,1,1,1,1,1
25219,15533.090000000006,1,1,1,1,1,1,1,1,1,1,1
25220,16038.591000000002,1,1,1,1,1,1,1,1,1,1,1
25221,14773.019999999999,1,1,1,1,1,1,1,1,1,1,1
25222,15388.868000000004,1,1,1,1,1,1,1,1,1,1,1
25223,15605.437000000004,1,1,1,1,1,1,1,1,1,1,1
25224,15029.749999999996,1,1,1,1,1,1,1,1,1,1,1
25225,16095.769000000002,1,1,1,1,1,1,1,1,1,1,1
25226,16115.703,1,1,1,1,1,1,1,1,1,1,1
25227,14371.703999999996,1,1,1,1,1,1,1,1,1,1,1
25228,14918.678999999995,1,1,1,1,1,1,1,1,1,1,1
25229,15572.375000000004,1,1,1,1,1,1,1,1,1,1,1
25230,15389.743000000004,1,1,1,1,1,1,1,1,1,1,1
25231,14865.438999999997,1,1,1,1,1,1,1,1,1,1,1
25232,15301.426999999994,1,1,1,1,1,1,1,1,1,1,1
25233,15414.896,1,1,1,1,1,1,1,1,1,1,1
25234,15657.279000000002,1,1,1,1,1,1,1,1,1,1,1
25235,16457.844999999998,1,1,1,1,1,1,1,1,1,1,1
25236,16000.035000000003,1,1,1,1,1,1,1,1,1,1,1
25237,16566.92,1,1,1,1,1,1,1,1,1,1,1
25238,14653.156999999997,1,1,1,1,1,1,1,1,1,1,1
25239,16282.967999999997,1,1,1,1,1,1,1,1,1,1,1
25240,15829.124000000003,1,1,1,1,1,1,1,1,1,1,1
25241,14781.767000000005,1,1,1,1,1,1,1,1,1,1,1
25242,15470.611,1,1,1,1,1,1,1,1,1,1,1
25243,15446.599000000002,1,1,1,1,1,1,1,1,1,1,1
25244,16436.945,1,1,1,1,1,1,1,1,1,1,1
25245,15095.943000000005,1,1,1,1,1,1,1,1,1,1,1
25246,15871.182,1,1,1,1,1,1,1,1,1,1,1
25247,16974.877000000008,1,1,1,1,1,1,1,1,1,1,1
25248,15331.063000000002,1,1,1,1,1,1,1,1,1,1,1
25249,15993.734,1,1,1,1,1,1,1,1,1,1,1
25250,13677.95,1,1,1,1,1,1,1,1,1,1,1
25251,15341.298,1,1,1,1,1,1,1,1,1,1,1
25252,15308.472000000003,1,1,1,1,1,1,1,1,1,1,1
25253,15105.779999999999,1,1,1,1,1,1,1,1,1,1,1
25254,15104.652999999998,1,1,1,1,1,1,1,1,1,1,1
25255,14800.420000000004,1,1,1,1,1,1,1,1,1,1,1
25256,16609.837,1,1,1,1,1,1,1,1,1,1,1
25257,15984.187999999998,1,1,1,1,1,1,1,1,1,1,1
25258,16702.034,1,1,1,1,1,1,1,1,1,1,1
25259,14914.262999999999,1,1,1,1,1,1,1,1,1,1,1
25260,15655.297999999997,1,1,1,1,1,1,1,1,1,1,1
25261,15285.282000000007,1,1,1,1,1,1,1,1,1,1,1
25262,16338.170999999998,1,1,1,1,1,1,1,1,1,1,1
25263,5937.245999999999,1,1,1,1,1,1,1,1,1,1,1
2318,4506.620000000001,1,1,1,1,1,1,1,1,1,1,1
2319,8583.642,1,1,1,1,1,1,1,1,1,1,1
2320,7423.375999999999,1,1,1,1,1,1,1,1,1,1,1
2321,7842.934,1,1,1,1,1,1,1,1,1,1,1
2322,9217.868000000004,1,1,1,1,1,1,1,1,1,1,1
2323,8111.281000000002,1,1,1,1,1,1,1,1,1,1,1
2324,8987.681999999997,1,1,1,1,1,1,1,1,1,1,1
2325,10004.578000000001,1,1,1,1,1,1,1,1,1,1,1
2326,8295.209,1,1,1,1,1,1,1,1,1,1,1
2327,8956.287000000002,1,1,1,1,1,1,1,1,1,1,1
2328,11251.491000000005,1,1,1,1,1,1,1,1,1,1,1
2329,10211.972000000002,1,1,1,1,1,1,1,1,1,1,1
2330,9374.655,1,1,1,1,1,1,1,1,1,1,1
2331,10734.193000000003,1,1,1,1,1,1,1,1,1,1,1
2332,8208.029000000002,1,1,1,1,1,1,1,1,1,1,1
2333,9274.690999999999,1,1,1,1,1,1,1,1,1,1,1
2334,8603.884999999998,1,1,1,1,1,1,1,1,1,1,1
2335,9311.562999999998,1,1,1,1,1,1,1,1,1,1,1
2336,11767.685000000001,1,1,1,1,1,1,1,1,1,1,1
2337,10790.099999999997,1,1,1,1,1,1,1,1,1,1,1
2338,11025.275000000001,1,1,1,1,1,1,1,1,1,1,1
2339,10886.314000000002,1,1,1,1,1,1,1,1,1,1,1
2340,12095.166999999998,1,1,1,1,1,1,1,1,1,1,1
2341,11272.832999999997,1,1,1,1,1,1,1,1,1,1,1
2342,11638.889,1,1,1,1,1,1,1,1,1,1,1
2343,11601.713999999996,1,1,1,1,1,1,1,1,1,1,1
2344,10558.141999999998,1,1,1,1,1,1,1,1,1,1,1
2345,11533.393,1,1,1,1,1,1,1,1,1,1,1
2346,11552.760999999999,1,1,1,1,1,1,1,1,1,1,1
2347,11370.053000000002,1,1,1,1,1,1,1,1,1,1,1
2348,11687.466999999999,1,1,1,1,1,1,1,1,1,1,1
2349,11731.521999999999,1,1,1,1,1,1,1,1,1,1,1
2350,11234.345000000001,1,1,1,1,1,1,1,1,1,1,1
2351,11477.407999999996,1,1,1,1,1,1,1,1,1,1,1
2352,12215.308000000005,1,1,1,1,1,1,1,1,1,1,1
2353,10152.572000000004,1,1,1,1,1,1,1,1,1,1,1
2354,11129.951000000003,1,1,1,1,1,1,1,1,1,1,1
2355,11067.449999999999,1,1,1,1,1,1,1,1,1,1,1
2356,11731.059999999992,1,1,1,1,1,1,1,1,1,1,1
2357,11146.448,1,1,1,1,1,1,1,1,1,1,1
2358,10253.278000000002,1,1,1,1,1,1,1,1,1,1,1
2359,11758.617999999999,1,1,1,1,1,1,1,1,1,1,1
2360,12210.973000000007,1,1,1,1,1,1,1,1,1,1,1
2361,10755.303999999996,1,1,1,1,1,1,1,1,1,1,1
2362,11138.664,1,1,1,1,1,1,1,1,1,1,1
2363,10690.441999999997,1,1,1,1,1,1,1,1,1,1,1
2364,11562.452,1,1,1,1,1,1,1,1,1,1,1
2365,11881.839000000002,1,1,1,1,1,1,1,1,1,1,1
2366,11159.733999999999,1,1,1,1,1,1,1,1,1,1,1
2367,12106.966000000002,1,1,1,1,1,1,1,1,1,1,1
2368,11690.766000000001,1,1,1,1,1,1,1,1,1,1,1
2369,10687.020000000004,1,1,1,1,1,1,1,1,1,1,1
2370,11489.387000000004,1,1,1,1,1,1,1,1,1,1,1
2371,11617.456999999999,1,1,1,1,1,1,1,1,1,1,1
2372,11310.738,1,1,1,1,1,1,1,1,1,1,1
2373,12042.796000000002,1,1,1,1,1,1,1,1,1,1,1
2374,11625.255000000001,1,1,1,1,1,1,1,1,1,1,1
2375,12046.079999999998,1,1,1,1,1,1,1,1,1,1,1
2376,6747.088,1,1,1,1,1,1,1,1,1,1,1
25263,8642.339,1,1,1,1,1,1,1,1,1,1,1
25264,15913.658999999996,1,1,1,1,1,1,1,1,1,1,1
25265,16214.286,1,1,1,1,1,1,1,1,1,1,1
25266,16237.429,1,1,1,1,1,1,1,1,1,1,1
25267,16652.897,1,1,1,1,1,1,1,1,1,1,1
25268,16914.951,1,1,1,1,1,1,1,1,1,1,1
25269,15588.170999999998,1,1,1,1,1,1,1,1,1,1,1
25270,15736.393,1,1,1,1,1,1,1,1,1,1,1
25271,15620.500999999998,1,1,1,1,1,1,1,1,1,1,1
25272,15935.269,1,1,1,1,1,1,1,1,1,1,1
25273,15937.316000000003,1,1,1,1,1,1,1,1,1,1,1
25274,15561.837,1,1,1,1,1,1,1,1,1,1,1
25275,15333.886000000002,1,1,1,1,1,1,1,1,1,1,1
25276,16393.393,1,1,1,1,1,1,1,1,1,1,1
25277,16120.387999999999,1,1,1,1,1,1,1,1,1,1,1
25278,16270.962,1,1,1,1,1,1,1,1,1,1,1
25279,16547.100000000002,1,1,1,1,1,1,1,1,1,1,1
25280,16765.082999999995,1,1,1,1,1,1,1,1,1,1,1
25281,15943.934999999996,1,1,1,1,1,1,1,1,1,1,1
25282,16587.043,1,1,1,1,1,1,1,1,1,1,1
25283,16293.904999999999,1,1,1,1,1,1,1,1,1,1,1
25284,16552.248,1,1,1,1,1,1,1,1,1,1,1
25285,16009.311999999998,1,1,1,1,1,1,1,1,1,1,1
25286,15598.725999999997,1,1,1,1,1,1,1,1,1,1,1
25287,15556.880999999998,1,1,1,1,1,1,1,1,1,1,1
25288,15852.749999999995,1,1,1,1,1,1,1,1,1,1,1
25289,16137.486000000004,1,1,1,1,1,1,1,1,1,1,1
25290,16168.524999999992,1,1,1,1,1,1,1,1,1,1,1
25291,16306.121000000005,1,1,1,1,1,1,1,1,1,1,1
25292,15662.163999999993,1,1,1,1,1,1,1,1,1,1,1
25293,16360.821999999996,1,1,1,1,1,1,1,1,1,1,1
25294,16063.957000000002,1,1,1,1,1,1,1,1,1,1,1
25295,16050.622,1,1,1,1,1,1,1,1,1,1,1
25296,16374.258000000003,1,1,1,1,1,1,1,1,1,1,1
25297,16672.843999999994,1,1,1,1,1,1,1,1,1,1,1
25298,16053.664999999997,1,1,1,1,1,1,1,1,1,1,1
25299,15854.347,1,1,1,1,1,1,1,1,1,1,1
25300,16405.141,1,1,1,1,1,1,1,1,1,1,1
25301,17162.308999999997,1,1,1,1,1,1,1,1,1,1,1
25302,16274.772000000003,1,1,1,1,1,1,1,1,1,1,1
25303,15683.756999999996,1,1,1,1,1,1,1,1,1,1,1
25304,16328.832999999995,1,1,1,1,1,1,1,1,1,1,1
25305,16366.943999999998,1,1,1,1,1,1,1,1,1,1,1
25306,16487.671000000002,1,1,1,1,1,1,1,1,1,1,1
25307,16207.355000000001,1,1,1,1,1,1,1,1,1,1,1
25308,16207.412000000004,1,1,1,1,1,1,1,1,1,1,1
25309,15989.945000000002,1,1,1,1,1,1,1,1,1,1,1
25310,16391.687,1,1,1,1,1,1,1,1,1,1,1
25311,16158.124000000002,1,1,1,1,1,1,1,1,1,1,1
25312,16278.252999999999,1,1,1,1,1,1,1,1,1,1,1
25313,16868.184999999998,1,1,1,1,1,1,1,1,1,1,1
25314,16067.755999999996,1,1,1,1,1,1,1,1,1,1,1
25315,16391.014000000003,1,1,1,1,1,1,1,1,1,1,1
25316,16537.504,1,1,1,1,1,1,1,1,1,1,1
25317,15186.344000000003,1,1,1,1,1,1,1,1,1,1,1
25318,15913.603000000003,1,1,1,1,1,1,1,1,1,1,1
25319,15899.594999999998,1,1,1,1,1,1,1,1,1,1,1
25320,15240.7,1,1,1,1,1,1,1,1,1,1,1
25321,15560.887,1,1,1,1,1,1,1,1,1,1,1
25322,16569.084000000003,1,1,1,1,1,1,1,1,1,1,1
25323,15756.835,1,1,1,1,1,1,1,1,1,1,1
25324,15764.812000000002,1,1,1,1,1,1,1,1,1,1,1
25325,15449.411,1,1,1,1,1,1,1,1,1,1,1
25326,16828.556999999997,1,1,1,1,1,1,1,1,1,1,1
25327,14632.819,1,1,1,1,1,1,1,1,1,1,1
25328,16405.078,1,1,1,1,1,1,1,1,1,1,1
25329,16340.850999999999,1,1,1,1,1,1,1,1,1,1,1
25330,16459.838000000003,1,1,1,1,1,1,1,1,1,1,1
25331,15705.301999999998,1,1,1,1,1,1,1,1,1,1,1
25332,15061.547999999999,1,1,1,1,1,1,1,1,1,1,1
25333,15863.289999999997,1,1,1,1,1,1,1,1,1,1,1
25334,16068.488000000005,1,1,1,1,1,1,1,1,1,1,1
25335,15903.082,1,1,1,1,1,1,1,1,1,1,1
25336,15949.456000000004,1,1,1,1,1,1,1,1,1,1,1
25337,15903.527,1,1,1,1,1,1,1,1,1,1,1
25338,16151.393,1,1,1,1,1,1,1,1,1,1,1
25339,15987.286000000002,1,1,1,1,1,1,1,1,1,1,1
25340,16360.727999999992,1,1,1,1,1,1,1,1,1,1,1
25341,14748.391,1,1,1,1,1,1,1,1,1,1,1
25342,15919.595000000005,1,1,1,1,1,1,1,1,1,1,1
25343,15271.743999999997,1,1,1,1,1,1,1,1,1,1,1
25344,16333.430999999997,1,1,1,1,1,1,1,1,1,1,1
25345,16363.281000000008,1,1,1,1,1,1,1,1,1,1,1
25346,15291.686000000002,1,1,1,1,1,1,1,1,1,1,1
25347,15181.248000000001,1,1,1,1,1,1,1,1,1,1,1
25348,16291.737,1,1,1,1,1,1,1,1,1,1,1
25349,16161.558,1,1,1,1,1,1,1,1,1,1,1
25350,16001.381000000001,1,1,1,1,1,1,1,1,1,1,1
25351,15530.538999999999,1,1,1,1,1,1,1,1,1,1,1
25352,15241.100999999995,1,1,1,1,1,1,1,1,1,1,1
25353,15761.688999999998,1,1,1,1,1,1,1,1,1,1,1
25354,16274.470000000001,1,1,1,1,1,1,1,1,1,1,1
25355,16017.945999999994,1,1,1,1,1,1,1,1,1,1,1
25356,16349.596999999996,1,1,1,1,1,1,1,1,1,1,1
25357,15763.961000000005,1,1,1,1,1,1,1,1,1,1,1
25358,15372.345000000003,1,1,1,1,1,1,1,1,1,1,1
25359,14957.836000000001,1,1,1,1,1,1,1,1,1,1,1
25360,15598.709999999995,1,1,1,1,1,1,1,1,1,1,1
25361,17251.598,1,1,1,1,1,1,1,1,1,1,1
25362,16053.522999999997,1,1,1,1,1,1,1,1,1,1,1
25363,15740.613000000003,1,1,1,1,1,1,1,1,1,1,1
25364,15870.942000000005,1,1,1,1,1,1,1,1,1,1,1
25365,16622.801,1,1,1,1,1,1,1,1,1,1,1
25366,16532.327999999998,1,1,1,1,1,1,1,1,1,1,1
25367,15472.314000000004,1,1,1,1,1,1,1,1,1,1,1
25368,14952.045999999997,1,1,1,1,1,1,1,1,1,1,1
25369,15080.830000000002,1,1,1,1,1,1,1,1,1,1,1
25370,17333.804000000007,1,1,1,1,1,1,1,1,1,1,1
25371,15946.661000000004,1,1,1,1,1,1,1,1,1,1,1
25372,15133.635000000002,1,1,1,1,1,1,1,1,1,1,1
25373,14727.595,1,1,1,1,1,1,1,1,1,1,1
25374,14972.857,1,1,1,1,1,1,1,1,1,1,1
25375,16978.576999999997,1,1,1,1,1,1,1,1,1,1,1
25376,15386.665999999997,1,1,1,1,1,1,1,1,1,1,1
25377,15214.986000000004,1,1,1,1,1,1,1,1,1,1,1
25378,15286.300000000001,1,1,1,1,1,1,1,1,1,1,1
25379,15256.415000000005,1,1,1,1,1,1,1,1,1,1,1
25380,15236.279000000004,1,1,1,1,1,1,1,1,1,1,1
25381,15257.965,1,1,1,1,1,1,1,1,1,1,1
25382,15121.551,1,1,1,1,1,1,1,1,1,1,1
25383,14792.545,1,1,1,1,1,1,1,1,1,1,1
25384,16184.148,1,1,1,1,1,1,1,1,1,1,1
25385,15526.185000000003,1,1,1,1,1,1,1,1,1,1,1
25386,15581.326000000003,1,1,1,1,1,1,1,1,1,1,1
25387,15219.523000000005,1,1,1,1,1,1,1,1,1,1,1
25388,15610.514000000003,1,1,1,1,1,1,1,1,1,1,1
25389,15439.594000000005,1,1,1,1,1,1,1,1,1,1,1
25390,16019.674999999994,1,1,1,1,1,1,1,1,1,1,1
25391,15434.483000000002,1,1,1,1,1,1,1,1,1,1,1
25392,14542.26,1,1,1,1,1,1,1,1,1,1,1
25393,15814.585999999998,1,1,1,1,1,1,1,1,1,1,1
25394,16035.605,1,1,1,1,1,1,1,1,1,1,1
25395,15246.617999999999,1,1,1,1,1,1,1,1,1,1,1
25396,15250.273000000001,1,1,1,1,1,1,1,1,1,1,1
25397,16179.305000000008,1,1,1,1,1,1,1,1,1,1,1
25398,15635.766000000003,1,1,1,1,1,1,1,1,1,1,1
25399,16195.360999999999,1,1,1,1,1,1,1,1,1,1,1
25400,14626.987000000005,1,1,1,1,1,1,1,1,1,1,1
25401,14466.842999999992,1,1,1,1,1,1,1,1,1,1,1
25402,16183.591,1,1,1,1,1,1,1,1,1,1,1
25403,15433.562,1,1,1,1,1,1,1,1,1,1,1
25404,15938.624,1,1,1,1,1,1,1,1,1,1,1
25405,15240.274000000001,1,1,1,1,1,1,1,1,1,1,1
25406,15846.764,1,1,1,1,1,1,1,1,1,1,1
25407,17200.311,1,1,1,1,1,1,1,1,1,1,1
25408,16423.527,1,1,1,1,1,1,1,1,1,1,1
25409,15224.651,1,1,1,1,1,1,1,1,1,1,1
25410,15333.445999999996,1,1,1,1,1,1,1,1,1,1,1
25411,15198.988000000001,1,1,1,1,1,1,1,1,1,1,1
25412,15461.361000000003,1,1,1,1,1,1,1,1,1,1,1
25413,14628.832,1,1,1,1,1,1,1,1,1,1,1
25414,14895.606999999996,1,1,1,1,1,1,1,1,1,1,1
25415,15235.244,1,1,1,1,1,1,1,1,1,1,1
25416,16126.994999999995,1,1,1,1,1,1,1,1,1,1,1
25417,14958.311000000002,1,1,1,1,1,1,1,1,1,1,1
25418,15592.542000000007,1,1,1,1,1,1,1,1,1,1,1
25419,15006.112000000001,1,1,1,1,1,1,1,1,1,1,1
25420,16452.013,1,1,1,1,1,1,1,1,1,1,1
25421,15339.237999999998,1,1,1,1,1,1,1,1,1,1,1
25422,15844.639000000001,1,1,1,1,1,1,1,1,1,1,1
25423,14755.322,1,1,1,1,1,1,1,1,1,1,1
25424,15290.074999999999,1,1,1,1,1,1,1,1,1,1,1
25425,14392.711000000001,1,1,1,1,1,1,1,1,1,1,1
25426,16077.836000000001,1,1,1,1,1,1,1,1,1,1,1
25427,15762.358,1,1,1,1,1,1,1,1,1,1,1
25428,15444.281,1,1,1,1,1,1,1,1,1,1,1
25429,15561.713,1,1,1,1,1,1,1,1,1,1,1
25430,15853.347000000003,1,1,1,1,1,1,1,1,1,1,1
25431,16744.014999999996,1,1,1,1,1,1,1,1,1,1,1
25432,15757.992000000002,1,1,1,1,1,1,1,1,1,1,1
25433,16234.896999999997,1,1,1,1,1,1,1,1,1,1,1
25434,15031.848999999995,1,1,1,1,1,1,1,1,1,1,1
25435,16581.306000000004,1,1,1,1,1,1,1,1,1,1,1
25436,14945.444999999998,1,1,1,1,1,1,1,1,1,1,1
25437,16471.881,1,1,1,1,1,1,1,1,1,1,1
25438,15653.827999999994,1,1,1,1,1,1,1,1,1,1,1
25439,15554.569,1,1,1,1,1,1,1,1,1,1,1
25440,15746.269,1,1,1,1,1,1,1,1,1,1,1
25441,15799.664,1,1,1,1,1,1,1,1,1,1,1
25442,15380.521999999999,1,1,1,1,1,1,1,1,1,1,1
25443,15321.785,1,1,1,1,1,1,1,1,1,1,1
25444,16310.391999999998,1,1,1,1,1,1,1,1,1,1,1
25445,16448.687999999995,1,1,1,1,1,1,1,1,1,1,1
25446,15764.793,1,1,1,1,1,1,1,1,1,1,1
25447,16259.353000000001,1,1,1,1,1,1,1,1,1,1,1
25448,15751.825,1,1,1,1,1,1,1,1,1,1,1
25449,16292.267000000005,1,1,1,1,1,1,1,1,1,1,1
25450,16172.036000000002,1,1,1,1,1,1,1,1,1,1,1
25451,14648.636000000002,1,1,1,1,1,1,1,1,1,1,1
25452,16139.711000000005,1,1,1,1,1,1,1,1,1,1,1
25453,15965.382999999998,1,1,1,1,1,1,1,1,1,1,1
25454,15577.291999999998,1,1,1,1,1,1,1,1,1,1,1
25455,15874.16,1,1,1,1,1,1,1,1,1,1,1
25456,16177.228,1,1,1,1,1,1,1,1,1,1,1
25457,16057.954000000003,1,1,1,1,1,1,1,1,1,1,1
25458,15390.163,1,1,1,1,1,1,1,1,1,1,1
25459,15041.001999999997,1,1,1,1,1,1,1,1,1,1,1
25460,15736.680999999995,1,1,1,1,1,1,1,1,1,1,1
25461,15886.749999999998,1,1,1,1,1,1,1,1,1,1,1
25462,14712.444000000001,1,1,1,1,1,1,1,1,1,1,1
25463,15617.193000000001,1,1,1,1,1,1,1,1,1,1,1
25464,16087.495999999997,1,1,1,1,1,1,1,1,1,1,1
25465,14954.108000000002,1,1,1,1,1,1,1,1,1,1,1
25466,15369.285000000002,1,1,1,1,1,1,1,1,1,1,1
25467,15855.731000000005,1,1,1,1,1,1,1,1,1,1,1
25468,16184.748000000001,1,1,1,1,1,1,1,1,1,1,1
25469,15876.604000000003,1,1,1,1,1,1,1,1,1,1,1
25470,16553.289,1,1,1,1,1,1,1,1,1,1,1
25471,15700.899999999998,1,1,1,1,1,1,1,1,1,1,1
25472,14889.933,1,1,1,1,1,1,1,1,1,1,1
25473,15691.987999999998,1,1,1,1,1,1,1,1,1,1,1
25474,16092.718,1,1,1,1,1,1,1,1,1,1,1
25475,16588.896,1,1,1,1,1,1,1,1,1,1,1
25476,16403.409,1,1,1,1,1,1,1,1,1,1,1
25477,16151.563000000004,1,1,1,1,1,1,1,1,1,1,1
25478,14901.870000000003,1,1,1,1,1,1,1,1,1,1,1
25479,16069.371999999998,1,1,1,1,1,1,1,1,1,1,1
25480,16413.948,1,1,1,1,1,1,1,1,1,1,1
25481,15830.933000000003,1,1,1,1,1,1,1,1,1,1,1
25482,15320.771999999994,1,1,1,1,1,1,1,1,1,1,1
25483,16489.912,1,1,1,1,1,1,1,1,1,1,1
25484,15739.935000000003,1,1,1,1,1,1,1,1,1,1,1
25485,16928.257,1,1,1,1,1,1,1,1,1,1,1
25486,16718.841,1,1,1,1,1,1,1,1,1,1,1
25487,16315.699999999997,1,1,1,1,1,1,1,1,1,1,1
25488,16313.618999999997,1,1,1,1,1,1,1,1,1,1,1
25489,15996.31,1,1,1,1,1,1,1,1,1,1,1
25490,16099.752,1,1,1,1,1,1,1,1,1,1,1
25491,16772.173000000006,1,1,1,1,1,1,1,1,1,1,1
25492,15136.983999999997,1,1,1,1,1,1,1,1,1,1,1
25493,16770.314000000002,1,1,1,1,1,1,1,1,1,1,1
25494,15631.683,1,1,1,1,1,1,1,1,1,1,1
25495,15956.426000000001,1,1,1,1,1,1,1,1,1,1,1
25496,15483.380000000001,1,1,1,1,1,1,1,1,1,1,1
25497,16510.962000000003,1,1,1,1,1,1,1,1,1,1,1
25498,15708.635,1,1,1,1,1,1,1,1,1,1,1
25499,15548.46899999999,1,1,1,1,1,1,1,1,1,1,1
25500,16424.191,1,1,1,1,1,1,1,1,1,1,1
25501,16105.618000000002,1,1,1,1,1,1,1,1,1,1,1
25502,16391.565000000002,1,1,1,1,1,1,1,1,1,1,1
25503,15958.585999999998,1,1,1,1,1,1,1,1,1,1,1
25504,14981.394999999995,1,1,1,1,1,1,1,1,1,1,1
25505,16586.765,1,1,1,1,1,1,1,1,1,1,1
25506,16932.290999999997,1,1,1,1,1,1,1,1,1,1,1
25507,15240.242999999997,1,1,1,1,1,1,1,1,1,1,1
25508,14786.459999999997,1,1,1,1,1,1,1,1,1,1,1
25509,15469.681,1,1,1,1,1,1,1,1,1,1,1
25510,15705.499999999998,1,1,1,1,1,1,1,1,1,1,1
25511,15699.351,1,1,1,1,1,1,1,1,1,1,1
25512,15870.864,1,1,1,1,1,1,1,1,1,1,1
25513,16253.611,1,1,1,1,1,1,1,1,1,1,1
25514,15221.248,1,1,1,1,1,1,1,1,1,1,1
25515,15448.179,1,1,1,1,1,1,1,1,1,1,1
