HH,hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13
2,650,7969.62099999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,650,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,650,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,650,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,650,5781.035000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,650,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,650,10662.44100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,650,13552.20399999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,650,13455.813000000044,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,650,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,650,11100.894999999922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,650,6831.19899999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,651,8487.26699999997,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,651,22473.580999999765,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,651,7963.475999999968,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,651,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,651,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,651,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,651,5760.846000000006,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,651,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,651,10650.53300000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,651,13525.679,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,651,13409.716000000039,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,651,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,651,11090.745999999914,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,651,6807.799999999938,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,652,8427.172999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,652,29353.844999999743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,652,15131.940999999972,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,652,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,652,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,652,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,652,7431.885999999972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,652,3272.3199999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,652,10585.391000000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,652,25214.746000000232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,652,15692.452000000074,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,652,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,652,19259.422999999915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,652,8686.360999999912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,653,8384.32699999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,653,22181.203999999798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,653,7851.272999999973,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,653,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,653,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,653,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,653,5688.560999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,653,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,653,10514.108000000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,653,13362.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,653,13259.319000000061,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,653,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,653,10943.675999999925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,653,6722.211999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,654,8464.937999999993,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,654,22437.866999999806,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,654,7926.098999999982,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,654,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,654,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,654,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,654,5754.06399999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,654,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,654,10628.646000000037,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,654,13498.313999999975,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,654,13398.266000000049,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,654,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,654,11065.775999999929,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,654,6796.5229999999465,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,655,8399.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,655,22228.191999999814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,655,7860.830999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,655,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,655,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,655,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,655,5705.778000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,655,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,655,10552.360000000072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,655,13371.85399999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,655,13298.420000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,655,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,655,10963.555999999953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,655,6727.26099999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,656,8428.144999999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,656,22265.76099999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,656,7879.147999999977,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,656,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,656,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,656,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,656,5700.360000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,656,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,656,10552.707000000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,656,13406.099999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,656,13312.262000000044,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,656,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,656,10993.14299999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,656,6726.485999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,657,8384.153000000004,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,657,22181.561999999816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,657,7860.29699999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,657,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,657,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,657,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,657,5701.461000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,657,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,657,10516.261000000075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,657,13343.982999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,657,13247.013000000024,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,657,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,657,10944.048999999937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,657,6713.763999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,658,8449.345999999987,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,658,22366.652999999766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,658,7917.316999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,658,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,658,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,658,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,658,5715.773999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,658,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,658,10598.818000000061,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,658,13445.059999999963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,658,13365.469000000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,658,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,658,11037.762999999954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,658,6768.778999999948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,659,8463.24999999999,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,659,22406.212999999778,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,659,7939.754999999974,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,659,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,659,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,659,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,659,5746.196000000003,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,659,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,659,10625.025000000054,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,659,13489.968999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,659,13392.85200000005,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,659,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,659,11056.074999999923,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,659,6778.168999999939,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,660,8481.066999999975,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,660,22446.269999999793,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,660,7953.645999999971,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,660,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,660,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,660,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,660,5764.2980000000025,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,660,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,660,10638.258000000056,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,660,13501.209000000008,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,660,13411.557000000037,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,660,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,660,11082.864999999925,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,660,6804.521999999949,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,661,8582.568000000003,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,661,22696.360999999728,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,661,8022.785999999979,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,661,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,661,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,661,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,661,5816.827999999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,661,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,661,10759.40200000009,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,661,13663.46199999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,661,13577.970000000016,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,661,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,661,11178.305999999924,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,661,6888.018999999951,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,662,8596.66299999998,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,662,22747.885999999802,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,662,8061.811999999974,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,662,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,662,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,662,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,662,5837.842999999996,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,662,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,662,10785.440000000062,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,662,13707.384000000013,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,662,13604.88400000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,662,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,662,11227.41399999994,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,662,6890.791999999939,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,663,8615.242999999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,663,22827.37599999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,663,8073.581999999963,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,663,5850.225999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,663,10821.579000000089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,663,13739.495999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,663,13632.349000000057,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,663,11274.415999999906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,663,6907.240999999936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,664,8609.700999999994,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,664,22760.089999999764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,664,8055.0789999999815,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,664,5835.625999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,664,10803.972000000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,664,13714.840999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,664,13593.617000000046,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,664,11228.399999999923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,664,6892.979999999938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,665,8585.142999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,665,22752.09199999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,665,8065.939999999982,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,665,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,665,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,665,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,665,5836.901999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,665,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,665,10802.725000000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,665,13713.740999999993,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,665,13599.466000000051,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,665,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,665,11222.029999999902,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,665,6906.829999999948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,666,8320.603999999992,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,666,22036.81999999983,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,666,7786.373999999969,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,666,5643.978999999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,666,10446.359000000048,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,666,13256.464999999971,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,666,13161.782000000052,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,666,10863.269999999935,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,666,6671.036999999942,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,667,8224.612999999985,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,667,21742.968999999786,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,667,7696.708999999975,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,667,5588.613999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,667,10313.785000000062,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,667,13107.593999999968,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,667,13013.415000000039,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,667,10728.00399999992,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,667,6582.895999999952,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,668,8670.776999999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,668,22901.684999999772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,668,8092.194999999971,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,668,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,668,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,668,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,668,5871.537999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,668,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,668,10867.393000000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,668,13770.945999999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,668,13689.580000000045,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,668,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,668,11295.628999999944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,668,6948.885999999958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,669,8569.744999999983,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,669,22629.21799999977,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,669,8007.905999999966,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,669,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,669,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,669,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,669,5804.516000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,669,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,669,10726.51100000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,669,13622.726999999992,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,669,13515.31100000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,669,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,669,11168.202999999943,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,669,6851.999999999946,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,670,8527.336999999992,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,670,22538.978999999767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,670,7980.019999999978,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,670,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,670,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,670,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,670,5766.182999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,670,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,670,10693.51100000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,670,13559.434999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,670,13478.962000000047,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,670,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,670,11137.373999999945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,670,6833.802999999941,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,671,8427.858999999995,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,671,22341.441999999806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,671,7910.24299999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,671,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,671,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,671,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,671,5729.277999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,671,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,671,10587.136000000062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,671,13427.199999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,671,13335.62300000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,671,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,671,11027.196999999973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,671,6762.277999999936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,672,8306.659999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,672,21999.137999999813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,672,7785.094999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,672,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,672,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,672,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,672,5626.511999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,672,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,672,10435.431000000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,672,13244.582999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,672,13143.87400000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,672,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,672,10849.443999999947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,672,6662.0239999999585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,673,115874.47999999969,0,0,0,0,0,1,1,1,0,1,0,1,0,0
1,673,323849.91300000134,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,673,193745.86500000098,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,673,204256.05500000052,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,673,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,673,2309.343000000003,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,673,448794.6030000005,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,673,276219.2129999994,0,1,1,0,1,0,1,0,0,0,0,0,0,0
8,673,136983.24700000093,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9,673,400140.5929999981,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,673,226144.2590000013,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,673,32124.373000000018,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,673,37674.015000000334,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,673,524367.9280000016,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,674,129730.3630000001,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,674,291213.86700000043,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,674,78841.58799999971,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,674,120198.13200000022,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,674,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,674,2392.4010000000044,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,674,358364.73100000084,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,674,124123.46300000027,1,1,1,0,1,0,1,0,0,0,0,0,0,0
8,674,158935.39000000007,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,674,159427.01199999984,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,674,93146.20999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,674,32986.029000000126,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,674,47144.43299999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,674,202091.8600000004,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,675,159878.85099999965,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,675,393922.4409999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,675,78784.526,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,675,120351.25600000015,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,675,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,675,2337.8100000000004,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,675,455060.96199999854,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,675,123947.50700000046,1,1,1,0,1,0,1,0,0,0,0,0,0,0
8,675,209189.24000000075,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,675,159262.2020000003,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,675,93192.10900000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,675,33014.58800000013,0,0,1,0,0,0,0,0,0,0,0,0,0,0
